indexCode,indexName,indexNameEn,查看地址
H11001,中证全债,CSI Aggregate Bond Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11001
H11002,中证3债,CSI Aggregate Bond (1-3) Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11002
H11003,中证7债,CSI Aggregate Bond (3-7) Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11003
H11004,中证10债,CSI Aggregate Bond (7-10) Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11004
H11005,中证10+债,CSI Bond 10Y Above,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11005
H11006,中证国债,CSI Treasury Bond Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11006
H11007,中证金融债,CSI Financial Bond Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11007
H11008,中证企业债,CSI Corporate Bond Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11008
H11009,中证综合债,CSI Universal Bond Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11009
H11010,中证1债,CSI 1 Bond Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11010
H11014,中证短融,CSI Short Term Note Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11014
H11015,中证短债,CSI Short Term Bond Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11015
H11016,中证50债,CSI 50 Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11016
H11017,中期国债,Medium Term Treasury Note,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11017
H11018,沪质城投,SSE Pledgeable UCI Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11018
H11019,中证企债100,CSI enterprise bond 100,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11019
H11020,中证基金,CSI Fund,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11020
H11021,股票基金,Equity Fund,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11021
H11022,混合基金,Hybrid Fund,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11022
H11023,债券基金,Bond Fund,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11023
H11024,ETF净价,ETF Net Value,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11024
H11025,货币基金,Money Fund,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11025
H11026,QDII基金,QDII Fund,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11026
H11027,金牛股票,Jinniu Stock,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11027
H11028,金牛混合,Jinniu Hybrid,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11028
H11051,钢铁产业,CSI Steel Stimulus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11051
H11053,纺织产业,CSI Textile Stimulus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11053
H11055,船舶产业,CSI Shipbuilding Stimulus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11055
H11058,轻工产业,CSI Light Indu Stimulus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11058
H11059,工业有色,Industrial Non-ferrous Metal,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11059
H11060,物流产业,CSI Logistics Stimulus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11060
H11061,商品CFCI,CSI Commodity Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11061
H11062,农产CFCI,CSI Agriculture Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11062
H11063,金属CFCI,CSI Metals Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11063
H11064,化工CFCI,CSI Chem. Products Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11064
H11065,能源CFCI,CSI Energy Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11065
H11066,粮食CFCI,CSI Corn Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11066
H11067,工金CFCI,CSI Indust. Metals Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11067
H11068,纺织CFCI,CSI Textile Material Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11068
H11069,油脂CFCI,CSI Edible Oil Composite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11069
H11070,中证短融50,CSI Short Term Note 50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11070
H11071,中证1-10国债,CSI 1-10 year treasury note,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11071
H11072,中证中票50,CSI Medium Term Note 50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11072
H11073,中证信用,CSI Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11073
H11074,中期企债,Medium Term Corporate Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11074
H11075,长期国债,Long Term Treasury Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11075
H11076,中期综合,Medium Term Universal Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11076
H11077,10年国债,10-Year China Treasury Note,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11077
H11078,中高信用,Medium-High Grade Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11078
H11079,中低信用,Medium-Low Grade Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11079
H11087,GSZ AAA,CSI corporate Bond AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11087
H11088,GSZ AA+,GSZ AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11088
H11089,GSZ AA,CSI corporate Bond AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11089
H11090,GSZ 1-3,CSI corporate Bond 1-3Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11090
H11091,GSZ 3-5,CSI corporate Bond 3-5Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11091
H11092,GSZ 5-7,CSI corporate Bond 5-7Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11092
H11093,GSZ 7-10,CSI corporate Bond 7-10Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11093
H11094,中票L50,Liquid Medium Term Note 50,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11094
H11095,沪跨市中期中高债,SSE MT MHY CM Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11095
H11096,中期信用L100,Liquid MT Credit Bond 100,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11096
H11097,中期中高收益L,Liquid MT MHY Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11097
H11098,沪城投债,SSE Urban Construction Investment Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11098
H11099,短期国债,Short Term Treasury Note,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11099
H11102,非港内地,OvMainlandexHK,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11102
H11104,海外内地,OvMainland,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11104
H11105,非台海外,OvexTW,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11105
H11106,非台华股,CNexTW,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11106
H11108,两岸三地,CSI Cross-Straits 500,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11108
H11113,中国低碳,China Low Carbon Index,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11113
H11134,中证中国东盟180,CSI China-ASEAN 180,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11134
H11136,中国互联网,China Internet,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11136
H11156,中国可选消费,China Consumer Discretionary,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11156
H11158,中国主要消费,China Consumer Staples,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11158
H11160,中国五年规划,China Five Years Plan,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11160
H11162,中国城市化,China Urbanization,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11162
H11166,HK300内地,HK 300 Mainland,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11166
H11167,HK300本地,HK 300 Local,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11167
H11172,HK300V,HK 300 Value,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11172
H11173,HK300G,HK 300 Growth,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11173
H11174,HK300RV,HK 300 R-Value,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11174
H11175,HK300RG,HK 300 R-Growth,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11175
H11180,合成期权,CSI Synthetic Option,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11180
H11181,金砖国家,CSI BRICS 60,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11181
H11183,金砖(HK),CSI BRICS (HK) 60,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11183
H11185,3年中高信用,3-Year Medium-High Grade Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H11185
H30001,环渤海,CSI Bohai Industry Top,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30001
H30002,长三角,CSI Yangtze Industry Top,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30002
H30004,中部崛起,CSI Central Region Industry Top,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30004
H30005,西部开发,CSI West Region Industry Top,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30005
H30006,东北振兴,CSI Northeast Region Industry Top,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30006
H30008,商品LCFI,CSILCI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30008
H30009,商品CFI,CSICI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30009
H30011,800材料主题,800 Materials Theme,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30011
H30012,800资本品,800 Capital Goods,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30012
H30013,800商业,800 Commer. Serv. &Supp.,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30013
H30014,800运输,800 Transportation,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30014
H30016,800耐用,800 Durables,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30016
H30017,800服务,800 Consumer Services,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30017
H30018,800传媒,800 Media,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30018
H30019,800零售,800 Retailing,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30019
H30020,800食品,800 Food,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30020
H30023,800资本,800 Capital Markets,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30023
H30024,800保险,800 Insurance,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30024
H30034,300有色,300 Nonferrous Metal,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30034
H30069,农产CFI,CSIAGI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30069
H30070,工金CFI,CSIIMI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30070
H30071,能化CFI,CSIECI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30071
H30072,贵金CFI,CSIPMI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30072
H30073,红利回报,CSI Dividend Return,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30073
H30074,中证服务,CSI Services,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30074
H30075,300期指,IFI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30075
H30076,期指两倍,IFL2XI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30076
H30077,期指反向,IFINI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30077
H30078,期指反两,IFIN2XI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30078
H30079,300信服,300 Information Service,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30079
H30080,300消服,300 Consumption Service,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30080
H30081,300公运,300 Utilities Transport,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30081
H30084,300反两,CSI300 IN2XI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30084
H30087,500动态,500 Dynamic,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30087
H30088,500稳定,500 Stability,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30088
H30090,能源红利,CSI Energy Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30090
H30091,材料红利,CSI Materials Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30091
H30092,工业红利,CSI Industrials Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30092
H30093,可选红利,CSI Cons. Disc. Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30093
H30095,医药红利,CSI Health Care Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30095
H30096,金融红利,CSI Financials Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30096
H30097,信息红利,CSI IT Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30097
H30098,通信红利,CSI Communication Services Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30098
H30099,公用红利,CSI Utilities Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30099
H30100,港股通上游资源,HKC Upstream Resource,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30100
H30101,H300中游,H300 Midstream,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30101
H30102,H300下游,H300 Downstream,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30102
H30103,H300周期,H300 Cyclical,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30103
H30104,H300非周期,H300 non-Cyclical,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30104
H30105,H300地产,H300 Real Estate,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30105
H30106,H300金融服务,H300 Financial Service,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30106
H30107,H300现代服务,H300 Modern Service,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30107
H30109,H300消费,H300 Consumer,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30109
H30131,中国消费,China Consumer,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30131
H30133,金砖DR,CSI BRICS 60 DR,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30133
H30135,金砖DR（HK）,CSI BRICS (HK) 60 DR,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30135
H30137,中证城镇,CSI Urbanization,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30137
H30138,智慧城镇,CSI Smart Cities,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30138
H30139,绿色城镇,CSI Green Cities,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30139
H30140,城镇交通,CSI Urbanization Transport,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30140
H30141,智能交通,CSI Intelligent Transport,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30141
H30142,城镇消费,CSI Urbanization Consumption,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30142
H30143,新基建,New Infrastructure,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30143
H30164,汽车汽配,All Share Passenger Vehicles,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30164
H30166,机械制造,All Share Machinery,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30166
H30169,资本品,All Share Capital Goods,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30169
H30170,商业指数,All Share Commercial Services,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30170
H30171,运输指数,All Share Transportation,https://www.csindex.com.cn/#/indices/family/detail?indexCode=H30171
